A G FATS PRIVATE LIMITED,U01111PB1992PTC012745,Active,agfats@gmail.com,NAKODAR ROADKAPURTHALAKAPURTHALA132PB,23 November 1992,"23 years, 5 month, 16 days","30,000,000","17,976,500",Yes,https://www.zaubacorp.com/company/A-G-FATS-PRIVATE-LIMITED/U01111PB1992PTC012745
A H MALLICK AGRO SERVICES & COLD STORAGE PRIVATE LIMITED,U01403WB2012PTC171816,Active,mgrsyamal@gmail.com,"VILL.GHOLSARA,P.O.SINET 428WB",09 January 2012,"4 years, 4 month, 0 days","30,000,000","27,835,000",No,Not Applicable
A & A INFRASTRUCTURE PRIVATE LIMITED,U74899DL1976PTC008196,Active,info@csnitesh.com,"3513-15/3, CHUTANI MANZILNICHOLSON ROAD MORI GATENEW DELHI181DL",14 May 1976,"39 years, 11 month, 26 days","10,000,000","8,791,670",Yes,https://www.zaubacorp.com/company/A-A-INFRASTRUCTURE-PRIVATE-LIMITED/U74899DL1976PTC008196
A J PACKAGING LIMITED,U74999TG1995PLC020965,Active,accounts@ajpack.net,"A-22, MAYAPURI INDL AREAPHASE-I,NEW DLEHI181DL",06 July 1995,"20 years, 10 month, 3 days","50,000,000","44,920,000",Yes,https://www.zaubacorp.com/company/A-J-PACKAGING-LIMITED/U74999TG1995PLC020965
A K DAS ASSOCIATES LIMITED,U45201OR1996PLC004693,Active,amiyakanta@akdasassociates.com,"H/1,SATYANAGARH/1,SATYANAGARBHUBANESWARKHURDA",22 November 1996,"19 years, 5 month, 17 days","60,000,000","51,403,740",Yes,https://www.zaubacorp.com/company/A-K-DAS-ASSOCIATES-LIMITED/U45201OR1996PLC004693
A ONE STEELS INDIA PRIVATE LIMITED,U27310KA2008PTC046184,Active,aonesteels1@gmail.com,"SY NO.15, MANESAMUDRAMANANTAPUR ROADHINDUPUR634AP",24 April 2008,"8 years, 0 month, 15 days","100,000,000","95,211,504",No,Not Applicable
A P ORGANICS LIMITED,U15143PB1998PLC021323,Active,finance.ricela@gmail.com,VILLAGE MANWALASARON ROADDHURI145PB,23 April 1998,"18 years, 0 month, 16 days","10,000,000","8,300,000",Yes,https://www.zaubacorp.com/company/A-P-ORGANICS-LIMITED/U15143PB1998PLC021323
A P STEEL RE ROLLING MILL LIMITED,U27105KL1992PLC006651,Active,a.p.steel_pkd@hotmail.com,NEW INDUSTRIAL DEVELOPMENT AREAMENONPARA ROADKANJIKODE674KL,31 July 1992,"23 years, 9 month, 9 days","70,000,000","59,201,660",Yes,https://www.zaubacorp.com/company/A-P-STEEL-RE-ROLLING-MILL-LIMITED/U27105KL1992PLC006651
A R C INDIA PETROLEUM PRIVATE LIMITED,U11202TG2009PTC063249,Active,info@arcindiapetroleum.com,SY 290/1-3B KUMARAPURAM302/1 AND 2 SRIRAMPURAMPAYAKARAOPETA MANDAL625AP,01 April 2009,"7 years, 1 month, 8 days","61,000,000","45,000,000",No,Not Applicable
A R LOOMTEX INDIA PRIVATE LIMITED,U74899DL1994PTC060276,Active,roc@vsda.in,"107, H.S.I.D.C. KUNDLISONEPATSONEPATSONEPATHR",15 July 1994,"21 years, 9 month, 25 days","7,500,000","6,874,000",Yes,https://www.zaubacorp.com/company/A-R-LOOMTEX-INDIA-PRIVATE-LIMITED/U74899DL1994PTC060276
A R SULPHONATES PRIVATE LIMITED,U24111WB2004PTC099677,Active,kpareek@foglagroup.com,"N-41, ADDL. AMBERNATH, MIDCANANDNAGAR, AMBERNATH (E)THANE597MH",06 September 2004,"11 years, 8 month, 3 days","20,000,000","10,000,000",Yes,https://www.zaubacorp.com/company/A-R-SULPHONATES-PRIVATE-LIMITED/U24111WB2004PTC099677
A S CHATTHA EXIM PRIVATE LIMITED,U24119WB1997PTC083834,Active,sales@chatthagroup.com,"28, DR. SUNDARI MOHAN AVENUE,KOLKATAKOLKATA416WB",01 April 1997,"19 years, 1 month, 8 days","15,000,000","9,525,000",No,Not Applicable
A TO Z DEVELOPERS LIMITED,U70200UP2007PLC034064,Active,VYAKATITIVEMITTAL@YAHOO.CO.IN,"GREEN ESTATE, PARIKARMAMARGMUZAFFARNAGAR226UP",19 October 2007,"8 years, 6 month, 21 days","140,500,000","140,500,000",No,Not Applicable
A-BOND STRANDS PRIVATE LIMITED,U25209TN1978PTC007619,Active,absp@vsnl.com,PLOT NO.164C PHASE IIINSTRONIC CAMPUSPERUNGUDI685TN,06 October 1978,"37 years, 7 month, 3 days","10,000,000","7,000,000",Yes,https://www.zaubacorp.com/company/A-BOND-STRANDS-PRIVATE-LIMITED/U25209TN1978PTC007619
A-ONE FOOTWEARS PRIVATE LIMITED,U19200DL2011PTC253568,Active,aonefootwear@rediffmail.com,"G-138, INDUSTRIAL AREA,KHAIRTHALALWARALWAR197RJ",07 February 2011,"5 years, 3 month, 2 days","37,500,000","25,000,000",No,Not Applicable
A AUTO MOVERS PRIVATE LIMITED,U34105UP1994PTC016649,Active,ram_soniji@yahoo.com,NEAR HALFAIZABAD ROADLUCKNOWLUCKNOW,08 July 1994,"21 years, 10 month, 1 days","20,000,000","13,472,000",Yes,https://www.zaubacorp.com/company/A-AUTO-MOVERS-PRIVATE-LIMITED/U34105UP1994PTC016649
A B PAL ELECTRICALS PRIVATE LIMITED,U74899DL1995PTC069807,Active,GURJEET@ABPAL.COM,"1826,BHAGIRATH PLACECHANDNI CHOWKDELHI181DL",15 June 1995,"20 years, 10 month, 24 days","90,000,000","49,880,000",Yes,https://www.zaubacorp.com/company/A-B-PAL-ELECTRICALS-PRIVATE-LIMITED/U74899DL1995PTC069807
A.C.STRIPS PRIVATE LIMITED,U27107CT1995PTC009828,Active,acstrips@hotmail.com,"31-32, URLA INDUSTRIAL AREARAIPUR495CG",16 August 1995,"20 years, 8 month, 24 days","25,000,000","19,600,000",No,Not Applicable
A L A CHEMICALS PRIVATE LIMITED,U24110MH1966PTC013577,Active,accounts@subray.com,"CHEMICAL ZONE,MIDC IND.ESTATE,.AMBARNATH597MH",20 September 1966,"49 years, 7 month, 19 days","125,000,000","81,351,000",Yes,https://www.zaubacorp.com/company/A-L-A-CHEMICALS-PRIVATE-LIMITED/U24110MH1966PTC013577
A.S. CARRIERS PRIVATE LIMITED,U60231TN1993PTC025583,Active,corporatefinance@ascargo.co.in,"C - FA HINDUSTAN LEVER LTD86,3RD CRSS,N.TIMBERYARD LAYOUT,BANGALORE656KN",12 August 1993,"22 years, 8 month, 28 days","65,000,000","833,700",Yes,https://www.zaubacorp.com/company/A-S-CARRIERS-PRIVATE-LIMITED/U60231TN1993PTC025583
A.A. AUTOTECH PRIVATE LIMITED,U34200DL2006PTC146147,Active,legalroc.corporate@gmail.com,"157-58, SEC-5IMT MANESARGURGAON179HR",10 February 2006,"10 years, 2 month, 27 days","5,000,000","4,000,000",Yes,https://www.zaubacorp.com/company/A-A-AUTOTECH-PRIVATE-LIMITED/U34200DL2006PTC146147
A.K.SPINTEX LIMITED,L17117RJ1994PLC008916,Active,akspintex@gmail.com,14KM. STONE CHITTORGARH ROADBILIA KALANBHILWARA215RJ,14 October 1994,"21 years, 6 month, 26 days","100,000,000","50,317,500",Yes,https://www.zaubacorp.com/company/A-K-SPINTEX-LIMITED/L17117RJ1994PLC008916
A.N.E. INDUSTRIES PRIVATE LIMITED,U00000PB2003PTC026066,Active,rajinder@aneindustries.com,"D-25,PHASE-5,FOCAL POINT,LUDHIANA138PB",29 May 2003,"12 years, 11 month, 11 days","20,000,000","19,491,000",Yes,https://www.zaubacorp.com/company/A-N-E-INDUSTRIES-PRIVATE-LIMITED/U00000PB2003PTC026066
A.P.I. CIVILCON PRIVATE LIMITED,U45200MH2010PTC209946,Active,apindra_construction@yahoo.com,"26 VIJAY VILLA, 23 JAWAHAR NAGARS V ROAD, GOREGAON WESTMUMBAI598MH",11 November 2010,"5 years, 5 month, 28 days","3,000,000","2,400,000",Yes,https://www.zaubacorp.com/company/A-P-I-CIVILCON-PRIVATE-LIMITED/U45200MH2010PTC209946
R.A. CASTINGS PRIVATE LIMITED,U24104UP1997PTC022236,Active,r76garg@yahoo.co.in,7TH KM STONEMUZAFFARNAGARMUZAFFARNAGAR226UP,03 July 1997,"18 years, 10 month, 6 days","20,000,000","20,000,000",Yes,https://www.zaubacorp.com/company/R-A-CASTINGS-PRIVATE-LIMITED/U24104UP1997PTC022236
A.R.GOLD PRIVATE LIMITED,U36910MH2004PTC147389,Active,mca@ajallp.com,"220/221,BUSSA UDYOG BHAVAN IND.PREMISES COOP.SOC.LTD. T.J.ROADSEWREE WESTMUMBAI",08 July 2004,"11 years, 10 month, 1 days","49,900,000","45,638,000",Yes,https://www.zaubacorp.com/company/A-R-GOLD-PRIVATE-LIMITED/U36910MH2004PTC147389
A. R. LIFE SCIENCES PRIVATE LIMITED,U24232TG2007PTC055235,Active,nandam_co@yahoo.co.in,"PLOT NO.338,S.V.C.I.E.,JEEDIMETLAHYDERABAD618TS",23 August 2007,"8 years, 8 month, 17 days","40,000,000","35,020,000",No,Not Applicable
A.R.R. FOODS AND CONSUMER PRODUCTS PRIVATE LIMITED,U16001TN1998PTC040409,Active,auditor_sivaguru@yahoo.com,"124,A.R.R.ROADKUMBAKONAMKUMBAKONAM704TN",29 April 1998,"18 years, 0 month, 10 days","10,000,000","10,000,000",Yes,https://www.zaubacorp.com/company/A-R-R-FOODS-AND-CONSUMER-PRODUCTS-PRIVATE-LIMITED/U16001TN1998PTC040409
A.S. JUTE PRODUCT PRIVATE LIMITED,U01119AP2010PTC071216,Active,mailtocanda@gmail.com,SURVEY NO 20/2 AND 21NERELLAVALASAPADMANABHAM MANDAL625AP,15 November 2010,"5 years, 5 month, 24 days","160,000,000","84,449,000",Yes,https://www.zaubacorp.com/company/A-S-JUTE-PRODUCT-PRIVATE-LIMITED/U01119AP2010PTC071216
A.S. SHIPPING AGENCIES PRIVATE LIMITED,U74900TN1983PTC010471,Active,director@shippingline.com,"B BLOCK, 404,MARINE ENCLAVEVISAKHAPATNAM625AP",22 November 1983,"32 years, 5 month, 17 days","100,000","100,000",Yes,https://www.zaubacorp.com/company/A-S-SHIPPING-AGENCIES-PRIVATE-LIMITED/U74900TN1983PTC010471
A.S.CARGO MOVERS PRIVATE LIMITED,U60231TN1992PTC022158,Active,corporatefinance@ascargo.co.in,NO 8/3 F BLOCK FIRST FLOOR UNITYBUILDING J C ROADBANGALORE656KN,10 February 1992,"24 years, 2 month, 28 days","60,000,000","30,000,000",Yes,https://www.zaubacorp.com/company/A-S-CARGO-MOVERS-PRIVATE-LIMITED/U60231TN1992PTC022158
A V THOMAS LEATHER & ALLIED PRODUCTS PRIVATE LIMITED,U18209TN1977PTC007377,Active,avt@avtleather.com,"B-8-9, I CROSS ROADT V K INDUSTRIAL ESTATE, GUINDYCHENNAI-32CHENNAI",21 September 1977,"38 years, 7 month, 18 days","210,000,000","9,878,000",Yes,https://www.zaubacorp.com/company/A-V-THOMAS-LEATHER-ALLIED-PRODUCTS-PRIVATE-LIMITED/U18209TN1977PTC007377
A.V. VALVES LIMITED,U29120DL1987PLC028293,Active,avvalves@sancharnet.in,"160, INDUSTRIAL ESTATE NUNHAI AGRA239UP",12 June 1987,"28 years, 10 month, 27 days","30,000,000","14,952,900",Yes,https://www.zaubacorp.com/company/A-V-VALVES-LIMITED/U29120DL1987PLC028293
A.V.R.N.HOTELS PRIVATE LIMITED,U55101TN1993PTC024533,Active,jkreddyandco@jkreddyandco.com,"NO.12, JAWAHARLAL NEHRU SALAIINNER RING ROAD, ARUMBAKKAMCHENNAI685TN",04 March 1993,"23 years, 2 month, 5 days","220,480,000","220,480,000",Yes,https://www.zaubacorp.com/company/A-V-R-N-HOTELS-PRIVATE-LIMITED/U55101TN1993PTC024533
AAR DEE EXTRUSIONS (INDIA ) PRIVATE LIMITED,U27203MH2002PTC136546,Active,djindustries2000@yahoo.com,VILLAGE ORWADNH NO 8 NEAR UDWADAUDWADA572GJ,18 July 2002,"13 years, 9 month, 22 days","32,500,000","32,500,000",Yes,https://www.zaubacorp.com/company/AAR-DEE-EXTRUSIONS-INDIA-PRIVATE-LIMITED/U27203MH2002PTC136546
AAR ROYAL RESIDENCY PRIVATE LIMITED,U55101TN2008PTC069199,Active,nnchelian@gmail.com,NO 66G 1 THIRUVANATHAPURAM ROADNEAR NEW BUS STAND PALAYAMKOTTAITIRUNELVELI712TN,09 September 2008,"7 years, 8 month, 0 days","40,000,000","100,000",No,Not Applicable
ABA MOTORS PRIVATE LIMITED,U50200HR2012PTC047816,Active,SIRSA@BHUDLADIA.COM,9TH KM STONEVILL KEORAK OPP NILAM UNIVERSITYKAITHAL166HR,04 December 2012,"3 years, 5 month, 5 days","25,000,000","23,000,000",No,Not Applicable
ABB GLOBAL INDUSTRIES AND SERVICES Private Limited,U72200KA2001PTC032179,Active,karthikeyan.ea@in.abb.com,VILL.KHIPPANWALITEH FAZILKAFAZILKA835PB,28 September 2001,"14 years, 7 month, 11 days","3,700,000,000","608,930,430",No,Not Applicable
ABB INDIA LIMITED,L32202KA1949PLC032923,Active,b.gururaj@in.abb.com,"2ND FLOOR, EAST WING KHANJA BHAVAN49, RACE COURSE ROADBANGALORE656KN",24 December 1949,"66 years, 4 month, 16 days","500,000,000","423,816,736",Yes,https://www.zaubacorp.com/company/ABB-INDIA-LIMITED/L32202KA1949PLC032923
ABC BEARINGS LIMITED,L29130MH1961PLC012028,Active,regdoff@abcbearings.com,GIDC NARMADA NAGARBHARUCHBHARUCH568GJ,30 May 1961,"54 years, 11 month, 10 days","120,000,000","115,500,000",Yes,https://www.zaubacorp.com/company/ABC-BEARINGS-LIMITED/L29130MH1961PLC012028
ABM CIVIL VENTURES PRIVATE LIMITED,U45201KL2003PTC016149,Active,abmcivil@gmail.com,"ABM TOWERS, P B NO.2040KADAVANTHRAKOCHI676KL",19 May 2003,"12 years, 11 month, 21 days","20,000,000","10,000,000",Yes,https://www.zaubacorp.com/company/ABM-CIVIL-VENTURES-PRIVATE-LIMITED/U45201KL2003PTC016149
ABM KNOWLEDGEWARE LIMITED,L67190MH1993PLC113638,Active,egovernance@abmindia.com,"ABM HOUSE, PLOT NO.268,LINKING ROAD BANDRA (W), MUMBAIBANDTA (W), MUMBAI598MH",02 March 1993,"23 years, 2 month, 7 days","125,000,000","102,415,000",Yes,https://www.zaubacorp.com/company/ABM-KNOWLEDGEWARE-LIMITED/L67190MH1993PLC113638
ABM TRAVELS AND TOURS PRIVATE LIMITED,U74899DL1992PTC048484,Active,info@abmtravels.net,B-82 1ST FLOOR DEFENCE COLONYNULLNEW DELHI190DL,27 April 1992,"24 years, 0 month, 12 days","7,500,000","7,000,000",No,Not Applicable
ABS ELECTROPLATERS (INDIA) PRIVATE LIMITED,U51909MH2003PTC140023,Active,cancerian22515@gmail.com,"23 - 24, 1ST FLOOR, M.K.BROTHERSINDL. ESTATE, ANDHERI KURLA RD.,JARIMARI, MUMBAI597MH",11 April 2003,"13 years, 0 month, 28 days","150,000,000","150,000,000",Yes,https://www.zaubacorp.com/company/ABS-ELECTROPLATERS-INDIA-PRIVATE-LIMITED/U51909MH2003PTC140023
ABS MARINE SERVICES PRIVATE LIMITED,U71120TN1992PTC023705,Active,ncrajagopal@gmail.com,"ABS MARINE SERVICES PVT. LTD.,NO 8 VALLIAMMAL ROAD VEPERYCHENNAI685TN",27 October 1992,"23 years, 6 month, 13 days","100,000","100,000",Yes,https://www.zaubacorp.com/company/ABS-MARINE-SERVICES-PRIVATE-LIMITED/U71120TN1992PTC023705
ACB (INDIA) LIMITED,U10102DL1997PLC085837,Active,legal.secretarial@acbindia.com,PANDARPAUNI WASHERYTEHSIL- RAJURACHANDRAPUR589MH,14 March 1997,"19 years, 1 month, 26 days","10,000,000,000","2,380,057,340",Yes,https://www.zaubacorp.com/company/ACB-INDIA-LIMITED/U10102DL1997PLC085837
ACC Limited,L26940MH1936PLC002515,Active,jer.dhondy@acclimited.com,"PARK,OPP.LEELA HOTEAL,ANDHERI KURLAROAD,ANDHERI-EMUM598MH",01 August 1936,"79 years, 9 month, 8 days","3,249,999,870","1,877,453,570",No,Not Applicable
ACME FITNESS PRIVATE LIMITED,U33112TN1998PTC040060,Active,srajanikanth6@hotmail.com,"NEW NO.14,OLD NO.1,AMBALAVANAN ST100 FEET ROAD,ARUMBAKKAMCHENNAI685TN",09 March 1998,"18 years, 2 month, 0 days","5,000,000","5,000,000",Yes,https://www.zaubacorp.com/company/ACME-FITNESS-PRIVATE-LIMITED/U33112TN1998PTC040060
ACT INFRAPORT LIMITED,U45200MH2004PLC148978,Active,rajan@actship.com,"MVR HOUSE,1ST & 2ND FLOORPLOT NO.105,SECTOR 1/AGANDHIDHAM548GJ",05 October 2004,"11 years, 7 month, 4 days","50,000,000","40,500,000",Yes,https://www.zaubacorp.com/company/ACT-INFRAPORT-LIMITED/U45200MH2004PLC148978
ADC India Communications Limited,L32209KA1988PLC009313,Active,r.ganesh@te.com,"10C, II PHASE, PEENYA,PBNO:5812BANGALOREPEENYA656KN",26 July 1988,"27 years, 9 month, 14 days","100,000,000","46,000,000",No,Not Applicable
ADD PENS PRIVATE LIMITED,U36991MH1997PTC110325,Active,info@addpens.com,"279, GIDC UMBERGAON ,UMBERGAONUMBERGAON572GJ",28 August 1997,"18 years, 8 month, 12 days","200,000,000","117,500,000",Yes,https://www.zaubacorp.com/company/ADD-PENS-PRIVATE-LIMITED/U36991MH1997PTC110325
ADF FOODS LIMITED,L15400GJ1990PLC014265,Active,co_secretary@adf-foods.com,"ACME IND ESTATE ,3RD FLOOR,SEWAREE BUNDER ROAD,SEWREEMUMBAI",27 August 1990,"25 years, 8 month, 13 days","250,000,000","223,783,008",Yes,https://www.zaubacorp.com/company/ADF-FOODS-LIMITED/L15400GJ1990PLC014265
ADP GLOBAL INDUSTRIES PRIVATE LIMITED,U17290DL2010PTC211729,Active,MKGFCA@YAHOO.CO.IN,"E-169,KAHRANI IND.AREA,BHIWADIBHIWADI197RJ",23 December 2010,"5 years, 4 month, 17 days","31,000,000","30,500,000",No,Not Applicable
AEZ INFRATECH PRIVATE LIMITED,U45201DL2003PTC122416,Active,mail@aezindia.net,"301, 3RD FLOOR, BAKSHI HOUSE40-41, NEHRU PLACE,NEW DELHI190DL",26 September 2003,"12 years, 7 month, 13 days","191,800,000","67,121,296",Yes,https://www.zaubacorp.com/company/AEZ-INFRATECH-PRIVATE-LIMITED/U45201DL2003PTC122416
AFP MANUFACTURING CO. PRIVATE LIMITED,U15412DL1999PTC098974,Active,punesh.mittal@aggarwalfoods.co.in,"E-367, PHASE IRIICO IND. AREABHIWADI197RJ",24 March 1999,"17 years, 1 month, 16 days","100,000,000","83,492,800",Yes,https://www.zaubacorp.com/company/AFP-MANUFACTURING-CO-PRIVATE-LIMITED/U15412DL1999PTC098974
AG CONVEYING SYSTEMS PRIVATE LIMITED,U29299PN2008PTC131563,Active,sgapte@agpune.com,"GAT NO.322-A,PLOT NO.6&7GAT NO.322-A,PLOT NO.6&7PIRANGUT601MH",05 March 2008,"8 years, 2 month, 4 days","10,000,000","10,000,000",No,Not Applicable
AG8 VENTURES LIMITED,U45201MP1997PLC012427,Active,priyanka.saraf@aakriti.com,"CORPORATE OFFICE, F-11, 206,SHRISTHI COMPLEX, M.P.NAGAR, ZONE-IBHOPAL533MP",04 November 1997,"18 years, 6 month, 5 days","60,000,000","39,024,000",Yes,https://www.zaubacorp.com/company/AG8-VENTURES-LIMITED/U45201MP1997PLC012427
AGH WIRES PRIVATE LIMITED,U28910DL2011PTC222577,Active,cs@shilpicabletech.com,"PLOT NO.- 1, SECTOR-16HSIIDC, IND. AREABAHADURGARH176HR",20 July 2011,"4 years, 9 month, 20 days","200,000,000","125,100,000",Yes,https://www.zaubacorp.com/company/AGH-WIRES-PRIVATE-LIMITED/U28910DL2011PTC222577
AGL POLYFIL PRIVATE LIMITED,U70109WB2002PTC094422,Active,anup@rbagarwala.com,"VILL.:CHANDRAPUR,P.O. & P.S.:BAGNAN, 432WB",26 March 2002,"14 years, 1 month, 14 days","130,000,000","126,000,000",Yes,https://www.zaubacorp.com/company/AGL-POLYFIL-PRIVATE-LIMITED/U70109WB2002PTC094422
AIA ENGINEERING LIMITED,L29259GJ1991PLC015182,Active,snj@aiaengineering.com,CHANDIGARHCHANDIGARHCHANDIGARH147CH,11 March 1991,"25 years, 1 month, 29 days","460,000,000","188,640,736",Yes,https://www.zaubacorp.com/company/AIA-ENGINEERING-LIMITED/L29259GJ1991PLC015182
AIC IRON INDUSTRIES PRIVATE LIMITED,U27109WB2003PTC097420,Active,r_s_associates9@yahoo.co.in,VILL- BENIPURPO- SALTORA 430WB,15 December 2003,"12 years, 4 month, 25 days","10,000,000","9,987,500",Yes,https://www.zaubacorp.com/company/AIC-IRON-INDUSTRIES-PRIVATE-LIMITED/U27109WB2003PTC097420
AIF ENGINEERING PRIVATE LIMITED,U27310DL2007PTC170299,Active,kmagarwal_1969@rediffmail.com,"PLOT NO. 36 & 37, INDUSTRIAL AREA,PHASE-I, SILTARA,RAIPUR495CG",08 November 2007,"8 years, 6 month, 1 days","20,000,000","9,985,000",Yes,https://www.zaubacorp.com/company/AIF-ENGINEERING-PRIVATE-LIMITED/U27310DL2007PTC170299
AKCT CHIDAMBRAM COTTON MILL PRIVATE LIMITED,U17115TN2005PTC056508,Active,sicml2007@gmail.com,ARPAKKAM ROADMANGALAMTHIRUVANNAMALAI689TN,03 June 2005,"10 years, 11 month, 6 days","190,000,000","181,660,000",No,Not Applicable
AKI INDIA PRIVATE LIMITED,U19201UP1994PTC016467,Active,info@groupaki.com,9/6 11 ASHARAFABAD JAJMAUNULLKANPUR NAGAR258UP,16 May 1994,"21 years, 11 month, 24 days","50,000,000","15,000,000",No,Not Applicable
AKMG ALLOYS PRIVATE LIMITED,U21010TZ2010PTC016270,Active,pvr.dgl@gmail.com,"NO.72, WEST CAR STDINDIGULDINDIGUL696TN",05 August 2010,"5 years, 9 month, 4 days","60,000,000","60,000,000",No,Not Applicable
ALP OVERSEAS PRIVATE LIMITED,U74900DL1996PTC080083,Active,cs@anbros.com,BILASPUR ROADRUDRAPURRUDRAPUR160UC,03 July 1996,"19 years, 10 month, 6 days","97,500,000","75,779,880",Yes,https://www.zaubacorp.com/company/ALP-OVERSEAS-PRIVATE-LIMITED/U74900DL1996PTC080083
AMA INDUSTRIES PRIVATE LIMITED,U24292MH2002PTC136596,Active,amagroup@nagpur.net.in,VILL.CHANDHERI P.O.DAPARTEH.RAJPURAPATIALA790PB,24 July 2002,"13 years, 9 month, 16 days","10,000,000","7,500,000",Yes,https://www.zaubacorp.com/company/AMA-INDUSTRIES-PRIVATE-LIMITED/U24292MH2002PTC136596
AMDD FOODS PRIVATE LIMITED,U15400PB2013PTC037911,Active,raj@ddi.in,VILL BALA CHUCK PANDORIRAN SINGH ROADTARN TARAN791PB,03 September 2013,"2 years, 8 month, 6 days","340,000,000","298,213,504",Yes,https://www.zaubacorp.com/company/AMDD-FOODS-PRIVATE-LIMITED/U15400PB2013PTC037911
AML STEEL & POWER LIMITED,U27109TN2004PLC052436,Active,corporate.amlsteel@gmail.com,"VILL-MASLEVA, PO-KOLABIRA, DIST-SARAIKELA-KHARSAWANKOLABIRA772JR",30 January 2004,"12 years, 3 month, 10 days","775,000,000","774,732,100",Yes,https://www.zaubacorp.com/company/AML-STEEL-POWER-LIMITED/U27109TN2004PLC052436
AMP UNIVERSAL REALTY PRIVATE LIMITED,U45203WB2006PTC112320,Active,accounts.amp@gmail.com,"AG-112, SECTOR-IISALT LAKE CITY,KOLKATA433WB",29 December 2006,"9 years, 4 month, 11 days","100,000,000","59,250,000",No,Not Applicable
AMR ENERGY RESOURCES PRIVATE LIMITED,U45201TN2002PTC050057,Active,info@amrers.com,"II FLR,BLOCK-A, MOUNT VIEW,III-AANNA SALAI, GUINDYCHENNAI685TN",18 December 2002,"13 years, 4 month, 22 days","25,000,000","20,000,000",Yes,https://www.zaubacorp.com/company/AMR-ENERGY-RESOURCES-PRIVATE-LIMITED/U45201TN2002PTC050057
ANR INTERNATIONAL PRIVATE LIMITED,U74899DL1988PTC033614,Active,rakeshsharma68@rediffmail.com,9SANT NAGARNEW DELHI190DL,24 October 1988,"27 years, 6 month, 16 days","30,000,000","5,342,200",Yes,https://www.zaubacorp.com/company/ANR-INTERNATIONAL-PRIVATE-LIMITED/U74899DL1988PTC033614
ANS PRIVATE LIMITED,U67120GJ1999PTC035472,Active,anspl405@yahoo.com,"144/2, IST FLOOR, ASHRAMMATHURA ROADNEW DELHI190DL",23 February 1999,"17 years, 2 month, 14 days","102,000,000","95,000,000",No,Not Applicable
